X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-98.759923661,29.388597876,"0","0","176",226.041,,,,,,,,,,,,,,,,,,,,,,
-98.759928518,29.388595767,"0","0","177",226.027,,,,,,,,,,,,,,,,,,,,,,
-98.759932163,29.388593657,"0","0","178",226.014,,,,,,,,,,,,,,,,,,,,,,
-98.759937023,29.388590491,"0","0","179",225.995,,,,,,,,,,,,,,,,,,,,,,
-98.759939457,29.388586268,"0","0","180",225.972,,,,,,,,,,,,,,,,,,,,,,
-98.759944319,29.388583102,"0","0","181",225.953,,,,,,,,,,,,,,,,,,,,,,
-98.759949181,29.388579934,"0","0","182",225.934,,,,,,,,,,,,,,,,,,,,,,
-98.759952827,29.388577823,"0","0","183",225.92,,,,,,,,,,,,,,,,,,,,,,
-98.759956478,29.388573598,"0","0","184",225.897,,,,,,,,,,,,,,,,,,,,,,
-98.759960127,29.38857043,"0","0","185",225.878,,,,,,,,,,,,,,,,,,,,,,
-98.759963779,29.388566204,"0","0","186",225.854,,,,,,,,,,,,,,,,,,,,,,
-98.759966215,29.388563034,"0","0","187",225.836,,,,,,,,,,,,,,,,,,,,,,
-98.75997108,29.388559864,"0","0","188",225.816,,,,,,,,,,,,,,,,,,,,,,
-98.759975947,29.388556694,"0","0","189",225.796,,,,,,,,,,,,,,,,,,,,,,
-98.759982028,29.388553523,"0","0","190",225.775,,,,,,,,,,,,,,,,,,,,,,
-98.759985681,29.388550352,"0","0","191",225.756,,,,,,,,,,,,,,,,,,,,,,
-98.759989334,29.38854718,"0","0","192",225.737,,,,,,,,,,,,,,,,,,,,,,
-98.759994203,29.388544008,"0","0","193",225.717,,,,,,,,,,,,,,,,,,,,,,
-98.759997852,29.388540834,"0","0","194",225.698,,,,,,,,,,,,,,,,,,,,,,
-98.76000271,29.388538717,"0","0","195",225.683,,,,,,,,,,,,,,,,,,,,,,
-98.760006358,29.388534483,"0","0","196",225.658,,,,,,,,,,,,,,,,,,,,,,
-98.760011218,29.388531308,"0","0","197",225.637,,,,,,,,,,,,,,,,,,,,,,
-98.760016078,29.388528133,"0","0","198",225.617,,,,,,,,,,,,,,,,,,,,,,
-98.760019725,29.388524957,"0","0","199",225.597,,,,,,,,,,,,,,,,,,,,,,
-98.760023371,29.388521782,"0","0","200",225.578,,,,,,,,,,,,,,,,,,,,,,
-98.760027018,29.388518607,"0","0","201",225.558,,,,,,,,,,,,,,,,,,,,,,
-98.760030666,29.388514373,"0","0","202",225.533,,,,,,,,,,,,,,,,,,,,,,
-98.760034236,29.388510135,"0","0","203",225.507,,,,,,,,,,,,,,,,,,,,,,
-98.760037807,29.388506958,"0","0","204",225.488,,,,,,,,,,,,,,,,,,,,,,
-98.760040139,29.388502727,"0","0","205",225.464,,,,,,,,,,,,,,,,,,,,,,
-98.760041281,29.388499556,"0","0","206",225.446,,,,,,,,,,,,,,,,,,,,,,
-98.760044749,29.388492167,"0","0","207",225.405,,,,,,,,,,,,,,,,,,,,,,
-98.760047152,29.388486889,"0","0","208",225.375,,,,,,,,,,,,,,,,,,,,,,
-98.760048379,29.388482665,"0","0","209",225.352,,,,,,,,,,,,,,,,,,,,,,
-98.760049607,29.38847844,"0","0","210",225.329,,,,,,,,,,,,,,,,,,,,,,
-98.760050833,29.38847527,"0","0","211",225.311,,,,,,,,,,,,,,,,,,,,,,
-98.760047206,29.388462597,"0","0","212",225.255,,,,,,,,,,,,,,,,,,,,,,
-98.760047217,29.388457314,"0","0","213",225.231,,,,,,,,,,,,,,,,,,,,,,
-98.760047227,29.388453088,"0","0","214",225.212,,,,,,,,,,,,,,,,,,,,,,
-98.760047239,29.388447804,"0","0","215",225.188,,,,,,,,,,,,,,,,,,,,,,
-98.760047241,29.388446747,"0","0","216",225.183,,,,,,,,,,,,,,,,,,,,,,
-98.76004605,29.388434066,"0","0","217",225.126,,,,,,,,,,,,,,,,,,,,,,
-98.760046055,29.388429839,"0","0","218",225.107,,,,,,,,,,,,,,,,,,,,,,
-98.760044847,29.388425612,"0","0","219",225.089,,,,,,,,,,,,,,,,,,,,,,
-98.760043647,29.388423494,"0","0","220",225.081,,,,,,,,,,,,,,,,,,,,,,
-98.760037641,29.388412902,"0","0","221",225.04,,,,,,,,,,,,,,,,,,,,,,
-98.760036447,29.388408666,"0","0","222",225.022,,,,,,,,,,,,,,,,,,,,,,
-98.760035253,29.388404429,"0","0","223",225.004,,,,,,,,,,,,,,,,,,,,,,
-98.760032841,29.388400193,"0","0","224",224.987,,,,,,,,,,,,,,,,,,,,,,
-98.760024377,29.388389604,"0","0","225",224.949,,,,,,,,,,,,,,,,,,,,,,
-98.760020742,29.388386429,"0","0","226",224.939,,,,,,,,,,,,,,,,,,,,,,
-98.760017112,29.388382193,"0","0","227",224.924,,,,,,,,,,,,,,,,,,,,,,
-98.760012255,29.38838008,"0","0","228",224.921,,,,,,,,,,,,,,,,,,,,,,
-98.760006196,29.388373729,"0","0","229",224.899,,,,,,,,,,,,,,,,,,,,,,
-98.760002558,29.388370555,"0","0","230",224.889,,,,,,,,,,,,,,,,,,,,,,
-98.759997695,29.388369506,"0","0","231",224.891,,,,,,,,,,,,,,,,,,,,,,
-98.759994048,29.388368454,"0","0","232",224.89,,,,,,,,,,,,,,,,,,,,,,
-98.759975804,29.388368501,"0","0","233",224.913,,,,,,,,,,,,,,,,,,,,,,
-98.759969725,29.388368517,"0","0","234",224.92,,,,,,,,,,,,,,,,,,,,,,
-98.75996486,29.388369589,"0","0","235",224.931,,,,,,,,,,,,,,,,,,,,,,
-98.759961211,29.388370659,"0","0","236",224.94,,,,,,,,,,,,,,,,,,,,,,
-98.759949049,29.388375989,"0","0","237",224.978,,,,,,,,,,,,,,,,,,,,,,
-98.759944187,29.38837812,"0","0","238",224.994,,,,,,,,,,,,,,,,,,,,,,
-98.759939326,29.38838025,"0","0","239",225.009,,,,,,,,,,,,,,,,,,,,,,
-98.75993568,29.388382377,"0","0","240",225.023,,,,,,,,,,,,,,,,,,,,,,
-98.759933251,29.388383441,"0","0","241",225.03,,,,,,,,,,,,,,,,,,,,,,
-98.75991986,29.3883941,"0","0","242",225.093,,,,,,,,,,,,,,,,,,,,,,
-98.759914999,29.388397298,"0","0","243",225.113,,,,,,,,,,,,,,,,,,,,,,
-98.759910141,29.388400493,"0","0","244",225.133,,,,,,,,,,,,,,,,,,,,,,
-98.7599065,29.388402623,"0","0","245",225.146,,,,,,,,,,,,,,,,,,,,,,
-98.759899223,29.388407935,"0","0","246",225.178,,,,,,,,,,,,,,,,,,,,,,
-98.759891958,29.38841323,"0","0","247",225.209,,,,,,,,,,,,,,,,,,,,,,
-98.75988591,29.388416406,"0","0","248",225.23,,,,,,,,,,,,,,,,,,,,,,
-98.759882282,29.388418523,"0","0","249",225.244,,,,,,,,,,,,,,,,,,,,,,
-98.759877448,29.388420638,"0","0","250",225.258,,,,,,,,,,,,,,,,,,,,,,
-98.759866574,29.388426975,"0","0","251",225.298,,,,,,,,,,,,,,,,,,,,,,
-98.759859329,29.388432243,"0","0","252",225.327,,,,,,,,,,,,,,,,,,,,,,
-98.759855708,29.388434349,"0","0","253",225.334,,,,,,,,,,,,,,,,,,,,,,
-98.75985088,29.388437508,"0","0","254",225.346,,,,,,,,,,,,,,,,,,,,,,
-98.759847259,29.388439613,"0","0","255",225.354,,,,,,,,,,,,,,,,,,,,,,
-98.759843638,29.388440666,"0","0","256",225.358,,,,,,,,,,,,,,,,,,,,,,
-98.759830364,29.388445928,"0","0","257",225.378,,,,,,,,,,,,,,,,,,,,,,
-98.759825537,29.388448032,"0","0","258",225.387,,,,,,,,,,,,,,,,,,,,,,
-98.759820712,29.388451189,"0","0","259",225.4,,,,,,,,,,,,,,,,,,,,,,
-98.759815887,29.388454346,"0","0","260",225.414,,,,,,,,,,,,,,,,,,,,,,
-98.759811063,29.388457503,"0","0","261",225.429,,,,,,,,,,,,,,,,,,,,,,
-98.759807445,29.388459607,"0","0","262",225.438,,,,,,,,,,,,,,,,,,,,,,
-98.75978933,29.388471163,"0","0","263",225.495,,,,,,,,,,,,,,,,,,,,,,
-98.759784476,29.388474307,"0","0","264",225.511,,,,,,,,,,,,,,,,,,,,,,
-98.759779618,29.388477453,"0","0","265",225.528,,,,,,,,,,,,,,,,,,,,,,
-98.759775973,29.388481657,"0","0","266",225.551,,,,,,,,,,,,,,,,,,,,,,
-98.759773541,29.388483759,"0","0","267",225.563,,,,,,,,,,,,,,,,,,,,,,
-98.759767458,29.388492177,"0","0","268",225.61,,,,,,,,,,,,,,,,,,,,,,
-98.759765024,29.38849639,"0","0","269",225.634,,,,,,,,,,,,,,,,,,,,,,
-98.759763807,29.388500604,"0","0","270",225.658,,,,,,,,,,,,,,,,,,,,,,
-98.759761372,29.388504819,"0","0","271",225.682,,,,,,,,,,,,,,,,,,,,,,
-98.759758934,29.388506927,"0","0","272",225.695,,,,,,,,,,,,,,,,,,,,,,
-98.759755282,29.388520634,"0","0","273",225.773,,,,,,,,,,,,,,,,,,,,,,
-98.759755285,29.388525904,"0","0","274",225.803,,,,,,,,,,,,,,,,,,,,,,
-98.759755287,29.38853012,"0","0","275",225.827,,,,,,,,,,,,,,,,,,,,,,
-98.759756508,29.388532225,"0","0","276",225.838,,,,,,,,,,,,,,,,,,,,,,
-98.759763781,29.388549082,"0","0","277",225.928,,,,,,,,,,,,,,,,,,,,,,
-98.759766195,29.388552247,"0","0","278",225.943,,,,,,,,,,,,,,,,,,,,,,
-98.759771016,29.38855542,"0","0","279",225.957,,,,,,,,,,,,,,,,,,,,,,
-98.759772226,29.38855542,"0","0","280",225.956,,,,,,,,,,,,,,,,,,,,,,
-98.759784278,29.388564951,"0","0","281",225.999,,,,,,,,,,,,,,,,,,,,,,
-98.759787894,29.388568131,"0","0","282",226.013,,,,,,,,,,,,,,,,,,,,,,
-98.75979394,29.388571307,"0","0","283",226.024,,,,,,,,,,,,,,,,,,,,,,
-98.75979878,29.388573424,"0","0","284",226.031,,,,,,,,,,,,,,,,,,,,,,
-98.75979999,29.38857448,"0","0","285",226.035,,,,,,,,,,,,,,,,,,,,,,
-98.759810884,29.388580827,"0","0","286",226.058,,,,,,,,,,,,,,,,,,,,,,
-98.759816936,29.388582948,"0","0","287",226.063,,,,,,,,,,,,,,,,,,,,,,
-98.75982299,29.388584015,"0","0","288",226.062,,,,,,,,,,,,,,,,,,,,,,
-98.759829046,29.388586137,"0","0","289",226.066,,,,,,,,,,,,,,,,,,,,,,
-98.759833891,29.388587202,"0","0","290",226.067,,,,,,,,,,,,,,,,,,,,,,
-98.759838738,29.388588268,"0","0","291",226.067,,,,,,,,,,,,,,,,,,,,,,
-98.759856921,29.388591472,"0","0","292",226.063,,,,,,,,,,,,,,,,,,,,,,
